disease_id	entrezgene	type	gene	diseaseName	diseaseType	diseaseClass	diseaseSemanticType	disease_degree
C0235974	hsa:5727	I	PTCH1	Pancreatic carcinoma	disease	C06;C04;C19	Neoplastic Process	30
C0235974	hsa:3480	I	IGF1R	Pancreatic carcinoma	disease	C06;C04;C19	Neoplastic Process	30
C0235974	hsa:7298	I	TYMS	Pancreatic carcinoma	disease	C06;C04;C19	Neoplastic Process	30
C0235974	hsa:4233	I	MET	Pancreatic carcinoma	disease	C06;C04;C19	Neoplastic Process	30
C0235974	hsa:4072	I	EPCAM	Pancreatic carcinoma	disease	C06;C04;C19	Neoplastic Process	30
C0235974	hsa:5595	I	MAPK3	Pancreatic carcinoma	disease	C06;C04;C19	Neoplastic Process	30
C0235974	hsa:5594	I	MAPK1	Pancreatic carcinoma	disease	C06;C04;C19	Neoplastic Process	30
C0235974	hsa:3685	I	ITGAV	Pancreatic carcinoma	disease	C06;C04;C19	Neoplastic Process	30
C0235974	hsa:3690	I	ITGB3	Pancreatic carcinoma	disease	C06;C04;C19	Neoplastic Process	30
C0235974	hsa:6774	I	STAT3	Pancreatic carcinoma	disease	C06;C04;C19	Neoplastic Process	30
C0235974	hsa:22943	I	DKK1	Pancreatic carcinoma	disease	C06;C04;C19	Neoplastic Process	30
C0153594	hsa:10381	I	TUBB3	Malignant neoplasm of testis	disease	C04;C12;C19	Neoplastic Process	6
C0153594	hsa:10383	I	TUBB2C	Malignant neoplasm of testis	disease	C04;C12;C19	Neoplastic Process	6
C0153594	hsa:7280	I	TUBB2A	Malignant neoplasm of testis	disease	C04;C12;C19	Neoplastic Process	6
C0153594	hsa:84617	I	TUBB6	Malignant neoplasm of testis	disease	C04;C12;C19	Neoplastic Process	6
C0153594	hsa:7153	I	TOP2A	Malignant neoplasm of testis	disease	C04;C12;C19	Neoplastic Process	6
C0153594	hsa:7155	I	TOP2B	Malignant neoplasm of testis	disease	C04;C12;C19	Neoplastic Process	6
C0376358	hsa:10381	I	TUBB3	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:10383	I	TUBB2C	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:7280	I	TUBB2A	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:84617	I	TUBB6	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:3717	I	JAK2	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:4914	I	NTRK1	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:4916	I	NTRK3	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:7124	I	TNF	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:5743	I	PTGS2	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:4790	I	NFKB1	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:207	I	AKT1	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:8743	I	TNFSF10	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:8797	I	TNFRSF10A	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:8795	I	TNFRSF10B	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:3569	I	IL6	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:1432	I	MAPK14	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:5600	I	MAPK11	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:6300	I	MAPK12	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:5603	I	MAPK13	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:5727	I	PTCH1	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:3480	I	IGF1R	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:4072	I	EPCAM	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:3685	I	ITGAV	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:3690	I	ITGB3	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:6774	I	STAT3	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:1949	I	EFNB3	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:1948	I	EFNB2	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:367	I	AR	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:2264	I	FGFR4	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0376358	hsa:6502	I	SKP2	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	30
C0476089	hsa:10381	I	TUBB3	Endometrial Carcinoma	disease	C04;C13	Neoplastic Process	7
C0476089	hsa:10383	I	TUBB2C	Endometrial Carcinoma	disease	C04;C13	Neoplastic Process	7
C0476089	hsa:7280	I	TUBB2A	Endometrial Carcinoma	disease	C04;C13	Neoplastic Process	7
C0476089	hsa:84617	I	TUBB6	Endometrial Carcinoma	disease	C04;C13	Neoplastic Process	7
C0476089	hsa:7153	I	TOP2A	Endometrial Carcinoma	disease	C04;C13	Neoplastic Process	7
C0476089	hsa:7155	I	TOP2B	Endometrial Carcinoma	disease	C04;C13	Neoplastic Process	7
C0476089	hsa:2263	I	FGFR2	Endometrial Carcinoma	disease	C04;C13	Neoplastic Process	7
C1140680	hsa:10381	I	TUBB3	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:10383	I	TUBB2C	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:7280	I	TUBB2A	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:84617	I	TUBB6	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:6240	I	RRM1	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:3815	I	KIT	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:5159	I	PDGFRB	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:3791	I	KDR	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:7124	I	TNF	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:3569	I	IL6	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:1432	I	MAPK14	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:5600	I	MAPK11	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:6300	I	MAPK12	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:5603	I	MAPK13	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:3480	I	IGF1R	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:7422	I	VEGFA	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:4072	I	EPCAM	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:3685	I	ITGAV	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:3690	I	ITGB3	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:6774	I	STAT3	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:142	I	PARP1	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:10038	I	PARP2	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:672	I	BRCA1	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C1140680	hsa:675	I	BRCA2	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	24
C0007873	hsa:10381	I	TUBB3	Uterine Cervical Neoplasm	disease	C04;C13	Neoplastic Process	13
C0007873	hsa:10383	I	TUBB2C	Uterine Cervical Neoplasm	disease	C04;C13	Neoplastic Process	13
C0007873	hsa:7280	I	TUBB2A	Uterine Cervical Neoplasm	disease	C04;C13	Neoplastic Process	13
C0007873	hsa:84617	I	TUBB6	Uterine Cervical Neoplasm	disease	C04;C13	Neoplastic Process	13
C0007873	hsa:7298	I	TYMS	Uterine Cervical Neoplasm	disease	C04;C13	Neoplastic Process	13
C0007873	hsa:2064	I	ERBB2	Uterine Cervical Neoplasm	disease	C04;C13	Neoplastic Process	13
C0007873	hsa:2065	I	ERBB3	Uterine Cervical Neoplasm	disease	C04;C13	Neoplastic Process	13
C0007873	hsa:7048	I	TGFBR2	Uterine Cervical Neoplasm	disease	C04;C13	Neoplastic Process	13
C0007873	hsa:142	I	PARP1	Uterine Cervical Neoplasm	disease	C04;C13	Neoplastic Process	13
C0007873	hsa:10038	I	PARP2	Uterine Cervical Neoplasm	disease	C04;C13	Neoplastic Process	13
C0007873	hsa:672	I	BRCA1	Uterine Cervical Neoplasm	disease	C04;C13	Neoplastic Process	13
C0007873	hsa:675	I	BRCA2	Uterine Cervical Neoplasm	disease	C04;C13	Neoplastic Process	13
C0007873	hsa:841	I	CASP8	Uterine Cervical Neoplasm	disease	C04;C13	Neoplastic Process	13
C0553580	hsa:10381	I	TUBB3	Ewings sarcoma	disease	C04	Neoplastic Process	10
C0553580	hsa:10383	I	TUBB2C	Ewings sarcoma	disease	C04	Neoplastic Process	10
C0553580	hsa:7280	I	TUBB2A	Ewings sarcoma	disease	C04	Neoplastic Process	10
C0553580	hsa:84617	I	TUBB6	Ewings sarcoma	disease	C04	Neoplastic Process	10
C0553580	hsa:7153	I	TOP2A	Ewings sarcoma	disease	C04	Neoplastic Process	10
C0553580	hsa:7155	I	TOP2B	Ewings sarcoma	disease	C04	Neoplastic Process	10
C0553580	hsa:7852	I	CXCR4	Ewings sarcoma	disease	C04	Neoplastic Process	10
C0553580	hsa:6387	I	CXCL12	Ewings sarcoma	disease	C04	Neoplastic Process	10
C0553580	hsa:3480	I	IGF1R	Ewings sarcoma	disease	C04	Neoplastic Process	10
C0553580	hsa:2130	I	EWSR1	Ewings sarcoma	disease	C04	Neoplastic Process	10
C0035412	hsa:10381	I	TUBB3	Rhabdomyosarcoma	disease	C04	Neoplastic Process	7
C0035412	hsa:10383	I	TUBB2C	Rhabdomyosarcoma	disease	C04	Neoplastic Process	7
C0035412	hsa:7280	I	TUBB2A	Rhabdomyosarcoma	disease	C04	Neoplastic Process	7
C0035412	hsa:84617	I	TUBB6	Rhabdomyosarcoma	disease	C04	Neoplastic Process	7
C0035412	hsa:6469	I	SHH	Rhabdomyosarcoma	disease	C04	Neoplastic Process	7
C0035412	hsa:50846	I	DHH	Rhabdomyosarcoma	disease	C04	Neoplastic Process	7
C0035412	hsa:5727	I	PTCH1	Rhabdomyosarcoma	disease	C04	Neoplastic Process	7
C0206634	hsa:10381	I	TUBB3	Liposarcoma, Myxoid	disease	C04	Neoplastic Process	6
C0206634	hsa:10383	I	TUBB2C	Liposarcoma, Myxoid	disease	C04	Neoplastic Process	6
C0206634	hsa:7280	I	TUBB2A	Liposarcoma, Myxoid	disease	C04	Neoplastic Process	6
C0206634	hsa:84617	I	TUBB6	Liposarcoma, Myxoid	disease	C04	Neoplastic Process	6
C0206634	hsa:7153	I	TOP2A	Liposarcoma, Myxoid	disease	C04	Neoplastic Process	6
C0206634	hsa:7155	I	TOP2B	Liposarcoma, Myxoid	disease	C04	Neoplastic Process	6
C0039101	hsa:10381	I	TUBB3	synovial sarcoma	disease	C04	Neoplastic Process	12
C0039101	hsa:10383	I	TUBB2C	synovial sarcoma	disease	C04	Neoplastic Process	12
C0039101	hsa:7280	I	TUBB2A	synovial sarcoma	disease	C04	Neoplastic Process	12
C0039101	hsa:84617	I	TUBB6	synovial sarcoma	disease	C04	Neoplastic Process	12
C0039101	hsa:7153	I	TOP2A	synovial sarcoma	disease	C04	Neoplastic Process	12
C0039101	hsa:7155	I	TOP2B	synovial sarcoma	disease	C04	Neoplastic Process	12
C0039101	hsa:5156	I	PDGFRA	synovial sarcoma	disease	C04	Neoplastic Process	12
C0039101	hsa:3815	I	KIT	synovial sarcoma	disease	C04	Neoplastic Process	12
C0039101	hsa:5159	I	PDGFRB	synovial sarcoma	disease	C04	Neoplastic Process	12
C0039101	hsa:3791	I	KDR	synovial sarcoma	disease	C04	Neoplastic Process	12
C0039101	hsa:2321	I	FLT1	synovial sarcoma	disease	C04	Neoplastic Process	12
C0039101	hsa:2324	I	FLT4	synovial sarcoma	disease	C04	Neoplastic Process	12
C0018923	hsa:10381	I	TUBB3	Hemangiosarcoma	disease	C04	Neoplastic Process	4
C0018923	hsa:10383	I	TUBB2C	Hemangiosarcoma	disease	C04	Neoplastic Process	4
C0018923	hsa:7280	I	TUBB2A	Hemangiosarcoma	disease	C04	Neoplastic Process	4
C0018923	hsa:84617	I	TUBB6	Hemangiosarcoma	disease	C04	Neoplastic Process	4
C0018671	hsa:10381	I	TUBB3	Head and Neck Neoplasms	group	C04	Neoplastic Process	19
C0018671	hsa:10383	I	TUBB2C	Head and Neck Neoplasms	group	C04	Neoplastic Process	19
C0018671	hsa:7280	I	TUBB2A	Head and Neck Neoplasms	group	C04	Neoplastic Process	19
C0018671	hsa:84617	I	TUBB6	Head and Neck Neoplasms	group	C04	Neoplastic Process	19
C0018671	hsa:2322	I	FLT3	Head and Neck Neoplasms	group	C04	Neoplastic Process	19
C0018671	hsa:3815	I	KIT	Head and Neck Neoplasms	group	C04	Neoplastic Process	19
C0018671	hsa:5159	I	PDGFRB	Head and Neck Neoplasms	group	C04	Neoplastic Process	19
C0018671	hsa:3791	I	KDR	Head and Neck Neoplasms	group	C04	Neoplastic Process	19
C0018671	hsa:3265	I	HRAS	Head and Neck Neoplasms	group	C04	Neoplastic Process	19
C0018671	hsa:3845	I	KRAS	Head and Neck Neoplasms	group	C04	Neoplastic Process	19
C0018671	hsa:4893	I	NRAS	Head and Neck Neoplasms	group	C04	Neoplastic Process	19
C0018671	hsa:3480	I	IGF1R	Head and Neck Neoplasms	group	C04	Neoplastic Process	19
C0018671	hsa:7298	I	TYMS	Head and Neck Neoplasms	group	C04	Neoplastic Process	19
C0018671	hsa:1956	I	EGFR	Head and Neck Neoplasms	group	C04	Neoplastic Process	19
C0018671	hsa:4233	I	MET	Head and Neck Neoplasms	group	C04	Neoplastic Process	19
C0018671	hsa:7010	I	TEK	Head and Neck Neoplasms	group	C04	Neoplastic Process	19
C0018671	hsa:4072	I	EPCAM	Head and Neck Neoplasms	group	C04	Neoplastic Process	19
C0018671	hsa:4486	I	MST1R	Head and Neck Neoplasms	group	C04	Neoplastic Process	19
C0018671	hsa:6774	I	STAT3	Head and Neck Neoplasms	group	C04	Neoplastic Process	19
C0027651	hsa:10381	I	TUBB3	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:10383	I	TUBB2C	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:7280	I	TUBB2A	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:84617	I	TUBB6	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:3717	I	JAK2	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:5156	I	PDGFRA	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:6714	I	SRC	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:5159	I	PDGFRB	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:4851	I	NOTCH1	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:4853	I	NOTCH2	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:3791	I	KDR	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:3265	I	HRAS	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:3845	I	KRAS	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:4893	I	NRAS	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:331	I	XIAP	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:4609	I	MYC	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:7124	I	TNF	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:9734	I	HDAC9	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:9759	I	HDAC4	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:3065	I	HDAC1	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:8841	I	HDAC3	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:3066	I	HDAC2	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:55869	I	HDAC8	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:83933	I	HDAC10	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:51564	I	HDAC7	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:10013	I	HDAC6	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:10014	I	HDAC5	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:3718	I	JAK3	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:7297	I	TYK2	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:4790	I	NFKB1	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:596	I	BCL2	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:3716	I	JAK1	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:7298	I	TYMS	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:1956	I	EGFR	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:1719	I	DHFR	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:4072	I	EPCAM	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:4312	I	MMP1	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:4316	I	MMP7	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:4323	I	MMP14	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:3685	I	ITGAV	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:3690	I	ITGB3	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:6774	I	STAT3	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:7471	I	WNT1	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:1436	I	CSF1R	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:5894	I	RAF1	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:5228	I	PGF	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:3586	I	IL10	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:6772	I	STAT1	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:6773	I	STAT2	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:6775	I	STAT4	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:6776	I	STAT5A	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:6778	I	STAT6	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:5293	I	PIK3CD	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:2194	I	FASN	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:2034	I	EPAS1	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:5290	I	PIK3CA	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:5291	I	PIK3CB	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:3091	I	HIF1A	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:56034	I	PDGFC	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:983	I	CDK1	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:1017	I	CDK2	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:1019	I	CDK4	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:1021	I	CDK6	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:3832	I	KIF11	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:1062	I	CENPE	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:23533	I	PIK3R5	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:5294	I	PIK3CG	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:5295	I	PIK3R1	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:5296	I	PIK3R2	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:8503	I	PIK3R3	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:1978	I	EIF4EBP1	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:1977	I	EIF4E	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:6198	I	RPS6KB1	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:6199	I	RPS6KB2	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:6194	I	RPS6	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:5728	I	PTEN	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:1786	I	DNMT1	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:1788	I	DNMT3A	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:984	I	CDK11B	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:7076	I	TIMP1	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:10413	I	YAP1	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:25937	I	WWTR1	Neoplasms	group	C04	Neoplastic Process	83
C0027651	hsa:7874	I	USP7	Neoplasms	group	C04	Neoplastic Process	83
C0018099	hsa:10381	I	TUBB3	Gout	disease	C16;C18;C05	Disease or Syndrome	6
C0018099	hsa:10383	I	TUBB2C	Gout	disease	C16;C18;C05	Disease or Syndrome	6
C0018099	hsa:7280	I	TUBB2A	Gout	disease	C16;C18;C05	Disease or Syndrome	6
C0018099	hsa:84617	I	TUBB6	Gout	disease	C16;C18;C05	Disease or Syndrome	6
C0018099	hsa:5743	I	PTGS2	Gout	disease	C16;C18;C05	Disease or Syndrome	6
C0018099	hsa:3553	I	IL1B	Gout	disease	C16;C18;C05	Disease or Syndrome	6
C0023269	hsa:10381	I	TUBB3	leiomyosarcoma	disease	C04	Neoplastic Process	12
C0023269	hsa:10383	I	TUBB2C	leiomyosarcoma	disease	C04	Neoplastic Process	12
C0023269	hsa:7280	I	TUBB2A	leiomyosarcoma	disease	C04	Neoplastic Process	12
C0023269	hsa:84617	I	TUBB6	leiomyosarcoma	disease	C04	Neoplastic Process	12
C0023269	hsa:7153	I	TOP2A	leiomyosarcoma	disease	C04	Neoplastic Process	12
C0023269	hsa:7155	I	TOP2B	leiomyosarcoma	disease	C04	Neoplastic Process	12
C0023269	hsa:5156	I	PDGFRA	leiomyosarcoma	disease	C04	Neoplastic Process	12
C0023269	hsa:3815	I	KIT	leiomyosarcoma	disease	C04	Neoplastic Process	12
C0023269	hsa:5159	I	PDGFRB	leiomyosarcoma	disease	C04	Neoplastic Process	12
C0023269	hsa:3791	I	KDR	leiomyosarcoma	disease	C04	Neoplastic Process	12
C0023269	hsa:2321	I	FLT1	leiomyosarcoma	disease	C04	Neoplastic Process	12
C0023269	hsa:2324	I	FLT4	leiomyosarcoma	disease	C04	Neoplastic Process	12
C0334463	hsa:10381	I	TUBB3	Malignant Fibrous Histiocytoma	disease	C04	Neoplastic Process	12
C0334463	hsa:10383	I	TUBB2C	Malignant Fibrous Histiocytoma	disease	C04	Neoplastic Process	12
C0334463	hsa:7280	I	TUBB2A	Malignant Fibrous Histiocytoma	disease	C04	Neoplastic Process	12
C0334463	hsa:84617	I	TUBB6	Malignant Fibrous Histiocytoma	disease	C04	Neoplastic Process	12
C0334463	hsa:7153	I	TOP2A	Malignant Fibrous Histiocytoma	disease	C04	Neoplastic Process	12
C0334463	hsa:7155	I	TOP2B	Malignant Fibrous Histiocytoma	disease	C04	Neoplastic Process	12
C0334463	hsa:5156	I	PDGFRA	Malignant Fibrous Histiocytoma	disease	C04	Neoplastic Process	12
C0334463	hsa:3815	I	KIT	Malignant Fibrous Histiocytoma	disease	C04	Neoplastic Process	12
C0334463	hsa:5159	I	PDGFRB	Malignant Fibrous Histiocytoma	disease	C04	Neoplastic Process	12
C0334463	hsa:3791	I	KDR	Malignant Fibrous Histiocytoma	disease	C04	Neoplastic Process	12
C0334463	hsa:2321	I	FLT1	Malignant Fibrous Histiocytoma	disease	C04	Neoplastic Process	12
C0334463	hsa:2324	I	FLT4	Malignant Fibrous Histiocytoma	disease	C04	Neoplastic Process	12
C0005684	hsa:6240	I	RRM1	Malignant neoplasm of urinary bladder	disease	C04;C13;C12	Neoplastic Process	4
C0005684	hsa:2261	I	FGFR3	Malignant neoplasm of urinary bladder	disease	C04;C13;C12	Neoplastic Process	4
C0005684	hsa:2064	I	ERBB2	Malignant neoplasm of urinary bladder	disease	C04;C13;C12	Neoplastic Process	4
C0005684	hsa:4072	I	EPCAM	Malignant neoplasm of urinary bladder	disease	C04;C13;C12	Neoplastic Process	4
C0024299	hsa:6240	I	RRM1	Lymphoma	group	C04;C20;C15	Neoplastic Process	14
C0024299	hsa:3845	I	KRAS	Lymphoma	group	C04;C20;C15	Neoplastic Process	14
C0024299	hsa:331	I	XIAP	Lymphoma	group	C04;C20;C15	Neoplastic Process	14
C0024299	hsa:7124	I	TNF	Lymphoma	group	C04;C20;C15	Neoplastic Process	14
C0024299	hsa:5743	I	PTGS2	Lymphoma	group	C04;C20;C15	Neoplastic Process	14
C0024299	hsa:4790	I	NFKB1	Lymphoma	group	C04;C20;C15	Neoplastic Process	14
C0024299	hsa:207	I	AKT1	Lymphoma	group	C04;C20;C15	Neoplastic Process	14
C0024299	hsa:8743	I	TNFSF10	Lymphoma	group	C04;C20;C15	Neoplastic Process	14
C0024299	hsa:8797	I	TNFRSF10A	Lymphoma	group	C04;C20;C15	Neoplastic Process	14
C0024299	hsa:8795	I	TNFRSF10B	Lymphoma	group	C04;C20;C15	Neoplastic Process	14
C0024299	hsa:238	I	ALK	Lymphoma	group	C04;C20;C15	Neoplastic Process	14
C0024299	hsa:1719	I	DHFR	Lymphoma	group	C04;C20;C15	Neoplastic Process	14
C0024299	hsa:6502	I	SKP2	Lymphoma	group	C04;C20;C15	Neoplastic Process	14
C0024299	hsa:6850	I	SYK	Lymphoma	group	C04;C20;C15	Neoplastic Process	14
C0024121	hsa:6240	I	RRM1	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:5156	I	PDGFRA	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:3815	I	KIT	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:5159	I	PDGFRB	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
